label,body
1,RT @indiatvnews: 100 missing in #Mediterranean after migrant boat capsizes: NGO (AFP)
0,Pope creates firestorm saying Muslim refugee camps resemble Nazi death camps https://t.co/gjp3XA5j9u
0,@Gobarireport News: At least 16 migrants die as boat sinks off Greece: police https://t.co/e5CQsPvfDO #Gobarireport
0,"RT @Manitobagal: Three years on, Isis genocide against Yazidis continues https://t.co/efnqpJvUaO  Chtns &amp; Yazidis r fleeing these refugee c…"
0,Migrazioaren datu gordinak Mediterranioan. https://t.co/EpJWGFXRKb
1,RT @PalestineFamily: @rico_hands @Tamiamitrail67 @khussh_ @MLKstudios @RockBottomest @Xx22James22xX @JustCallMeStew @stevenlissner… 
0,RT @MFenceL: @cj_stout_ @RachelNotley @Kathleen_Wynne @RonaAmbrose @Puglaas @ZuraidahCTV @HeatherButtsCTV @CTVAlesia @CBCNews Tr… 
1,"Ultimora: Six migrants drown in shipwreck off Libya
  https://t.co/4kFjQumErv #news #breaking #adnkronos"
1,100 feared dead in Mediterranean after #migrant boat capsize off Libya coast https://t.co/mf1LOW8XCf
0,RT @MSF_Sea: More than 40 migrants 'die of thirst' in Niger  @AJENews  https://t.co/sumG61DCfj
0,The Lowest of the Lows... Using someone's death as some sick Joke. https://t.co/iCAVVSRNRz
0,@KirenRijiju get #Rohingya s out of India https://t.co/B87QMIj5Yx
1,"#Mediterranean #Migrants
Migrant boat capsizes off #Libya, 90 feared dead, mostly from #Pakistan https://t.co/g1mYuim2eb"
1,Around 100 feared dead in Mediterranean after migrant boat capsize off Libya coast https://t.co/TWPTtYre9u #news… https://t.co/G1BiUQjj7b
0,"RT @DailySabah: LATEST — At least 6 migrants die crossing the Aegean Sea as boat sinks off Greece's Lesbos
https://t.co/uyTHQIyWYR"
1,RT @RedCrossLebanon: Preliminary Report: The fire in Bar Elias Refugee Camp caused the death of one child and wounded 7 persons.… 
0,"[Mardi 10 octobre] Dans le cadre @Festival_EDS #rennes en partenariat avec @agedelatortue, projection du documentai… https://t.co/ltrgVl3KEK"
0,6 migrants die crossing the Aegean as boat sinks off Greece's Lesbos https://t.co/xscgb08rE2
0,Death toll from migrant boat sinking in Aegean rises to 16 - The Hindu https://t.co/TS6dy5sukr
0,"RT @AdamShaftoe: Red alert. Red alert.

You crossed my line of death
.
You haven't dismantled your MX stockpile.

Pakistan is threatening m…"
0,"RT @DrMonishBhatia: ICYMI. A vigilante gang 'hunting refugees' in Germany, beats Kazakhstani #refugee to death #HateCrimes #Racism https://…"
0,Migrant death toll off Lesvos coast climbs https://t.co/d7dOVxKM9Y #greece
0,"Eight migrants drown in Greece boat mishap By Newsdesk with agency report No fewer than eight people, including a... https://t.co/3p5zOsbjr8"
0,$1 Million Settlement Not Enough: International Commission Investigating San Ysidro… https://t.co/NSxJyaEj1k https://t.co/cgCOKecI63
0,#NEWS #DEATH Migrant death toll off Lesvos coast climbs - Kathimerini: Kathimerini Migrant death toll off Lesvos… https://t.co/6UPbb0Jv2x
0,"Meet ""Bengali extremist terrorists""!Myanmar's ref. to angry, desperate #Rohingya men in revolt as world lifts not a… https://t.co/VE4Lxbk64g"
0,"""Yeah all migrants should drown in the Mediterranean but don't even dare joke about Texas."""
0,"RT @EuGu_: Unlike the Croydon ""refugee"" attack or Nightclub acid attack - this doesn't make UK national headlines as likely no… "
0,RT @Celeste112405: More than 18k Syrian Children became already victim of illegal #organharvest #Turkey #UN More than 10k refugee chil… 
0,"RT @digitaljournal: The migrant death toll in the #Mediterannean is up to 1,000 in 2017
https://t.co/kVssDsuSPG
#migrantcrisis"
0,"RT @BarbaraKail: I Stand with, beside and behind President Donald Trump 1000%. https://t.co/I0RkTdqpyW"
0,12 migrants die crossing the Aegean as boat sinks off Greece's Lesbos https://t.co/4spnyWn8sj #news
1,In Mediterranean: 100 feared dead after migrant boat capsize https://t.co/C6bA96CARt
0,“Bloodless Death: Thinking the Refugee Crisis With Hannah Arendt” by @Arendt_Center https://t.co/jYzxo4GXg9
1,"RT @TheRenewALL: Award winning migrant tries to hammer people to death in Paris.
He was given an #EU award.
That says enough

#Brexit
https…"
0,RT @CMD366: @WOW_TN @IndivisibleNet He's a political target used to divide us. This article covers a bit of his background. What am I missi…
1,"RT @petpanther0: Auch die Österreicher können sich bei Merkel bedanken.

 https://t.co/Z7h162pxIP"
0,Slave labour? Death rate doubles for migrant domestic workers in Lebanon: https://t.co/bvVfEN2QdM (@irinnews)
0,FUCKTEH what's your say on 20 Rohingya Muslim refugees drown fleeing Myanmar. @TarekFatah
0,RT @fifty2percenter: #AuNomDuPeuple #Marine2017 #World4Marine #Presidentielle2017 #JeVote https://t.co/9ofZHlAs7L
0,RT @RudraMahalaya: @dr_aktiku @2898471865eb4d6 Heart wrenching!!! Naxalites should be rooted out from their hideouts &amp; drown into bay of Be…
0,RT @peritus59: @wcsoto Sweden...https://t.co/faA881AuhE
0,"RT @Pit__: African Muslim Migrants Drown after Mistaking Arab Ship for European one  https://t.co/Et5kVcdFIt Muslim ships don't take ""refug…"
0,#NEWS #DEATH Death toll from migrant boat sinking in Aegean rises to 16 - The Hindu: The Hindu Death toll from… https://t.co/wUlHkIi7YY
0,RT @826Maureen: Please keep this circulating. Horrific story. Shameful story of 5yr old girl's rape by Muslims. https://t.co/JWnF07TSRV
1,"2 dead, 2 injured in fire at Greek refugee camp https://t.co/ylDl9eDnup #Kabari #Ummy"
0,RT @ekathimerini: Death toll from migrant boat sinking in Aegean rises to 16 https://t.co/ta79wers7t https://t.co/ZQrpFnSX1A
0,100 are still missing https://t.co/fItIRO8FO9
0,"RT @fouteau: Un nouveau naufrage en Méditerranée, une centaine de migrants auraient péri https://t.co/6hShrq7oxj"
1,Migrants drown as boat capsizes off Yemen coast - CNN https://t.co/rciFruSr5T  #makeitstop
1,"RT @ozzy_mora: The story of Rose Mapendo, a Congo refugee in AZ, her foundation is to empower women, this was her during death cam… "
0,RT @nstamouli: Death toll from #migrant boat sinking in #Aegean rises to 16 https://t.co/niHSiNxECD #Greece
0,"RT @mazzettam: Nel mondo continuano a parlare della strage per l'omissione di soccorso di nave Libra, da noi è silenzio di tomba.… "
1,"RT @VivaLaAmes: Great question for your buddies overseas tossing gays off buildings and stoning women to death, champ. https://t.co/foBDuW2…"
0,RT @IanYarwood_Law: Thai Court extends appeal deadline in trial of Myanmar migrant pair sentenced to death https://t.co/NlliXDhqo7 via @coc…
0,Austrian migrant death truck trial set for June 21 https://t.co/swhx1nr4dK
0,Death toll from refugee boat sinking in Aegean rises to 16 https://t.co/7Vs9HDDhIe https://t.co/OVZRa9Nrd8
0,"RT @OR_EconAnalysis: Huge pop dist change. Boomers are unique. OR has more boomers, but also filled in missing Xers w/ migration over ti… "
0,RT @Saintsfan5348: #DreamActNow #DreamersAreAmericansToo https://t.co/E9QrKYTZ1c
1,Migrants drown as boat capsizes off #Yemen coast @CNNI https://t.co/GXGG4yie4l
0,"A refugee is a refugee. This isn't about wordplay, it's about human life and death. https://t.co/eShxPfbpr3"
0,"RT @AngusM1966: Mediterranean migrant death toll for 2017 tops 1,000 - latest by @ellaafp @afp https://t.co/jwo0aXARpA"
0,"Top story: Donald Trump backer says Australia-US refugee swap deal is 'dead on … https://t.co/CsW4DVzZ3O, see more https://t.co/QvQPI6ODT7"
1,"RT @trtworld: Death toll expected to increase as efforts to rescue migrants continue in the Mediterranean
https://t.co/3Vewms0uBX"
1,"Most of the victims in the capsizing of a #migrant boat near #Libya appear to have been #Pakistanis, in keeping wit… https://t.co/6a0x3yAuUB"
0,Italia tardó 5 horas en socorrer un naufragio en el que murieron 268 inmigrantes https://t.co/2rBqcCTSmU #malta… https://t.co/lpSbcz26uC
0,"RT @MauriceSchleepe: #Ukraine #Nazi,s marched along with #Islamic extremists to the #Crimean border,Chanted Glory to Ukraine,Allahu Akba… "
0,"Migration updates: 54,715 migrants arrived by sea to Europe since january2017, 1,332 dead/missing in attempt… https://t.co/ZPfUfY3RVO"
1,"Attempt to deport Afghan asylum seeker threatened with beheading fails after pilot refuses to take off https://t.co/2G31ttYBck
People power!"
0,Italia tardó cinco horas en socorrer un naufragio en el que murieron 268 personas en 2013 https://t.co/N0MOYc5ams
1,"1 in 4 Swedish women predicted 2 be raped.Rapes have increased1,472%.Muslims represent 77% of rapists. Sweden serve… https://t.co/oSPn5IhqEE"
0,16 migrants die as boat sinks off Greece https://t.co/fpHlRlFawM https://t.co/oxjP6DnF2l
1,RT @mnshzz: These are the jihadi's who @ShashiTharoor wants to bring in https://t.co/Ze8ixAXIyY
0,#democRat &amp; #Libtards like @TessRafferty who #VOTEHILLARY support #pedaphile &amp; ths kinda sickShit #rape https://t.co/dgaLBlRmxD
0,Jesus Christ. If the top number here is accurate this is one of the biggest massacres in recent memory https://t.co/N9hCZBmeJC
1,Charities saving refugees from death in the Mediterranean accused of ‘colluding’ with smugglers https://t.co/p0TC1SG24u
0,Muslims are sick.  And the same goes for the pussy moderate ones who allow this to happen.   Only good Muslim is a… https://t.co/tnKOjE4qRI
1,"Border Police volunteer gets 7 months in death of Palestinian.

https://t.co/t3eENkgwZh https://t.co/fVI1XX6Wl1"
1,Greece: 16 migrants die as smuggling boat sinks in Aegean - Washington Post: Washington… https://t.co/NfeF8ebLgX
0,"17 Rohingya, including children, drown fleeing Myanmar – Dbxnetwork https://t.co/s3Wxc3CIky"
1,RT @TINAHILLSTROM1: #Trump SENDS HIS PLANE TO UK TO SAVE #CharlieGard https://t.co/ZLL2Aegh8T
0,"RT @alainborter: La France que nous préparent #melenchon et #macron ! Un sursaut s'impose dès demain. Après, il sera trop tard.… "
0,RT @JFVARS: Les invasions barbares voulues par Frau #Merkel sèment le viol et la mort partout en Europe ! #Migrants not welcome… 
0,"BREAKING: Eight dead, ‘many’ missing migrant boat accident https://t.co/tWyN8ydFmN #Africa #Nigeria"
1,NGO says 100 missing in Med after migrant boat capsize https://t.co/dZSBL2Jhz8 #Tribune
0,"Eight migrant bodies found off Libya, dozens feared missing - coastguard https://t.co/9SMnqtRkN0 #world"
1,"RT @Petlover264: 🤔...And Aussies complain b/c we house, clothe, feed &amp; rehome ALL boat ppl who  come to our waters thru ILLEGAL chan… "
1,"RT @HeysannaHosanna: Flee a war torn occupied country, get relabeled as an ""illegal migrant"" - How #PrisonPlanet generates a value for $… "
0,THANK YOU 👏👏👏👏👏 https://t.co/1aGGLpIIr5
0,"RT @169lunar: Gag orders stop anyone reporting refugee turn backs.  How many dead on your watch @ABFComm 
Truth is out there @NickMcKim"
0,"Sweden: Woman raped to death by Somali migrant, who cannot be deported: https://t.co/sO9vUAqFZA @AMDWaters @TRobinsonNewEra @jihadwatchRS"
0,Migrant 'bound for Britain' is found burnt to death in Cannes https://t.co/b982NxWvFc via @MailOnline hiding on top if a train 🚂
1,"RT @weckle_toni: In Paris sind Frauen permanent Belästigungen durch Migranten ausgesetzt. 
Haben die Franzosen doch falsch gewählt? https:/…"
1,Hero: Attempt to deport Afghan asylum seeker threatened with beheading fails after pilot refuses to take off https://t.co/uZJszksRga
1,Let's remember that the Age of Migration isn't just about refugees and migrants: IDPs are the missing part of the p… https://t.co/0wSizosvTK
1,RT @paulcurrion: Let's remember that the Age of Migration isn't just about refugees and migrants: IDPs are the missing part of the p… 
0,Esclavage au Liban :Slave labour? Death rate doubles for migrant domestic workers in Lebanon: https://t.co/uppdgyhW1f (@irinnews)
1,"We fixed some obv. Bugs. (SG-DM Border Bug, Death-drop bug, etc.) Have fun!"
0,"RT @UnivRennes_2: [EXPO] L’Encyclopédie des migrants, une histoire intime des migrations, à voir à la bibliothèque des Champs Libres… "
0,"Секс з мертвим тілом то 'не проблема' сказав афганьський біженець, який згвалтував і вбив німецьку дівчину. https://t.co/8Dfzxa1KBh"
0,RT @DanielHRLC: Nauru &amp; Manus are dead ends. Every person held there must be allowed to rebuild their lives in safety. For those al… 
1,"RT @GraveNetwork: We fixed some obv. Bugs. (SG-DM Border Bug, Death-drop bug, etc.) Have fun!"
1,"RT @SMSDeplorable: What a surprise.

The UN is also pushing for Europe's cultural suicide. 

God help Europe. https://t.co/ng4uUMEC8h"
0,RT @mehdirhasan: Woman who called for gunships to be used to stop boats full of refugee kids now tries to attack me by pretending to… 
1,Inspiring female Olympian who received death threats for following her passion &amp;  became a homeless regugee. https://t.co/3dpgawd4lD
1,RT @sampadscales: Liberal Govt allowing a Muslim refugee to drive a bus full of students which almost caused death in freeway in New… 
0,16 Rohingya Muslim refugees drown in Myanmar-Bangladesh border river https://t.co/wOHmE5YZF5 #propaganda https://t.co/as3vP4UhWR
1,Amazing story: Attempt to deport Afghan asylum seeker fails after pilot refuses to take off https://t.co/miGeZni47X
1,Asylum Seeker Shot By Police After Stabbing Five-Year-Old To Death https://t.co/VxhmZ69iJV
0,Just remember if EU nationals stop being allowed #NHS access after #Brexit then 1) people WILL die 2) it is against… https://t.co/m9qpXzYXKi
1,"RT @SilverBD: À Seclin, un homme accusé d'aide aux migrant.e.s, se suicide en prison. Rage. https://t.co/O9SQJhhDIT"
1,Un migrant Vietnamien détenu se suicide en prison  https://t.co/7RP5XKi4np via @RevPermanente
1,RT @BreitbartLondon: Asylum Seeker Shot by Police After Stabbing Five-Year-Old to Death https://t.co/ZVMQghA03t
0,Mueren en el desierto de #NÍGER inmigrantes. Los abandonaron en el desierto y murieron de sed. Iban hacia Europa. 52 personas.
0,"Please pray for the Rohingya people:
BBC News - Myanmar Rakhine: Rohingya refugees drown as exodus mounts https://t.co/UDe9mCHApb"
1,"The story of Rose Mapendo, a Congo refugee in AZ, her foundation is to empower women, this was her during death cam… https://t.co/ANTOUkrtyy"
0,Oh No! Nigerian Migrant Burnt To Death At Refugee Camp In Italy (Photos) https://t.co/Qu9e3w8ORO
0,"RT @jagdishmaithani: @somnath1978 @SinghNavdeep When you will argue with facts and comparisons, people will start bunking facts and start e…"
0,RT @DrImogenTyler: European states deliberately leaving humans to drown in the sea &amp; trying to stop any other humans from rescuing them htt…
1,Asylum Seeker Shot by Police After Stabbing Five-Year-Old to Death https://t.co/CwP9cVw2HY
0,"@strange_vera @ThomasWictor When that became unattainable, they turned south and north to secure the industrial hea… https://t.co/4HtiPrrACx"
1,RT @occupycorruptDC: #Syrian #migrant was stabbed to death in Germany by another Syrian because he was eating ice cream during #Ramadan… 
0,"Allemagne : pour « Die Zeit », hebdo allemand de gauche, la criminalité augmente depuis… https://t.co/I31tLZZeg1 https://t.co/3v9BQL73dM"
1,Germany: Surge in Stabbings and Knife Crimes - A Syrian migrant was stabbed to death in northern Germany by ano... https://t.co/8xqrJ3JkF0
0,"RT @ElenaBec: Breaking: Death toll from #migrant boat sinking increases to 16; 9 bodies recovered in Greek waters, 7 in Turkish waters.
#Gr…"
0,RT @Tanvir_2222: #SaveRohingyaSaveHumanity https://t.co/BP3jijuQuA
1,"At least 30 African migrants drown after boat capsizes off Yemen
https://t.co/SEPV0vdsMk https://t.co/t3rtiFrtS0"
1,"""A Syrian migrant was stabbed to death in northern Germany by another Syrian because he was eating ice cream during… https://t.co/qkx8SOZo7O"
1,"Dozens of migrants drown off Costa del Sol beaches! - https://t.co/qt9KnIhLGk
Follow @BritainFirst https://t.co/YhvwR4pwYB"
1,RT @JoelSandaluk: Can Canada’s immigration industry bring federal millionaire migration scheme back from the dead? #cdnimm  https://t.co/EX…
